Finish	Finish (group)	Item Number	Model	Week ID	Week Number ID	In-Stock %	Inventory On Hand ($)	Item Number ID	Number of Records	Sales ($)
white	Finish Group	18439	3089	03-03-2017	4	0.985822449	1754.875	308983	1	9591.71
white	Finish Group	18439	3089	10-03-2017	5	0.987718418	1714	308983	1	8959.55
white	Finish Group	18439	3089	17-03-2017	6	0.985576338	1700.425	308983	1	8432.06
white	Finish Group	18439	3089	24-03-2017	7	0.984430066	1681.508	308983	1	9488.65
white	Finish Group	18439	3089	31-03-2017	8	0.983276663	1638.515	308983	1	9952.35
white	Finish Group	18439	3089	07-04-2017	9	0.983359049	1619.101	308983	1	9744.79
white	Finish Group	18439	3089	14-04-2017	10	0.984512452	1602.029	308983	1	10057.03
white	Finish Group	18439	3089	21-04-2017	11	0.983276663	1601.205	308983	1	9984.31
white	Finish Group	18439	3089	28-04-2017	12	0.977097721	1566.248	308983	1	10173.88
white	Finish Group	18439	3089	05-05-2017	13	0.977427265	1512.246	308983	1	10314.19
white	Finish Group	18439	3089	12-05-2017	14	0.974626144	1486.16	308983	1	9836.02
white	Finish Group	18439	3089	19-05-2017	15	0.975450003	1444.052	308983	1	9025.47
white	Finish Group	18439	3089	26-05-2017	16	0.972484111	1406.229	308983	1	10326.77
white	Finish Group	18439	3089	02-06-2017	17	0.963421662	1332.36	308983	1	10550.07
white	Finish Group	18439	3089	09-06-2017	18	0.957819421	1284.704	308983	1	10010.08
white	Finish Group	18439	3089	16-06-2017	19	0.95262911	1204.713	308983	1	12106.17
white	Finish Group	18439	3089	23-06-2017	20	0.94384158	1205.432	308983	1	8794.4
white	Finish Group	18439	3089	30-06-2017	21	0.951503676	1175.911	308983	1	9860.75
white	Finish Group	18439	3089	07-07-2017	22	0.954299419	1124.497	308983	1	9745.73
white	Finish Group	18439	3089	14-07-2017	23	0.94480245	1109.343	308983	1	8765.32
white	Finish Group	18439	3089	21-07-2017	24	0.937552491	1108.475	308983	1	8141.77
white	Finish Group	18439	3089	28-07-2017	25	0.944967222	1118.367	308983	1	9320.37
white	Finish Group	18439	3089	04-08-2017	26	0.941918944	1074.47	308983	1	9073.86
white	Finish Group	18439	3089	11-08-2017	27	0.937305333	1086.729	308983	1	8690.84
white	Finish Group	18439	3089	18-08-2017	28	0.947026869	1106.724	308983	1	8792.99
white	Finish Group	18439	3089	25-08-2017	29	0.952217181	1118.526	308983	1	8401.55
white	Finish Group	18439	3089	01-09-2017	30	0.957325106	1155.562	308983	1	8798.64
white	Finish Group	18439	3089	08-09-2017	31	0.968200044	1098.236	308983	1	9847.45
white	Finish Group	18439	3089	15-09-2017	32	0.956254089	1112.361	308983	1	8607.61
white	Finish Group	18439	3089	22-09-2017	33	0.956748405	1141.987	308983	1	8726.57
white	Finish Group	18439	3089	29-09-2017	34	0.969930148	1148.997	308983	1	8845.82
white	Finish Group	18439	3089	06-10-2017	35	0.972083681	1127.202	308983	1	8433.25
white	Finish Group	18439	3089	13-10-2017	36	0.974408505	1093.774	308983	1	8563.28
white	Finish Group	18439	3089	20-10-2017	37	0.97144603	1063.63	308983	1	8607.58
white	Finish Group	18439	3089	27-10-2017	38	0.961077366	1014.171	308983	1	8097.48
white	Finish Group	18439	3089	03-11-2017	39	0.946018117	1003.888	308983	1	8549.95
white	Finish Group	18439	3089	10-11-2017	40	0.95054412	993.082	308983	1	8030.78
white	Finish Group	18439	3089	17-11-2017	41	0.945053233	1018.263	308983	1	7866.94
white	Finish Group	18439	3089	24-11-2017	42	0.950654837	1037.513	308983	1	6767.1
white	Finish Group	18439	3089	01-12-2017	43	0.951066055	1005.096	308983	1	7987.24
white	Finish Group	18439	3089	08-12-2017	44	0.942463601	977.186	308983	1	7976.86
white	Finish Group	18439	3089	15-12-2017	45	0.944153431	975.871	308983	1	7053.34
white	Finish Group	18439	3089	22-12-2017	46	0.941708718	939.227	308983	1	6825.36
white	Finish Group	18439	3089	29-12-2017	47	0.941955023	946.574	308983	1	5523.74
white	Finish Group	18439	3089	05-01-2018	48	0.946470622	902.402	308983	1	6216.23
white	Finish Group	18439	3089	12-01-2018	49	0.929065039	902.742	308983	1	6536.11
white	Finish Group	18439	3089	19-01-2018	50	0.924877847	913.294	308983	1	6374.38
white	Finish Group	18439	3089	26-01-2018	51	0.928079818	903.364	308983	1	6676.06
white	Finish Group	18439	3089	02-02-2018	52	0.92184008	912.917	308983	1	7994.59
white	Finish Group	18439	3089	09-02-2018	1	0.943268652	979.283	308983	1	6802
white	Finish Group	18439	3089	16-02-2018	2	0.953210654	996.551	308983	1	6805.9
white	Finish Group	18439	3089	23-02-2018	3	0.949209173	986.54	308983	1	7169.97
white	Finish Group	18439	3089	02-03-2018	4	0.955445326	1022.694	308983	1	7474.83
white	Finish Group	18439	3089	09-03-2018	5	0.948388626	1053.495	308983	1	7953.29
white	Finish Group	18439	3089	16-03-2018	6	0.958071075	1109.864	308983	1	7028.61
white	Finish Group	18439	3089	23-03-2018	7	0.970133108	1102.838	308983	1	7345.13
white	Finish Group	18439	3089	30-03-2018	8	0.971281873	1117.88	308983	1	8285.21
white	Finish Group	18439	3089	06-04-2018	9	0.961271206	1142.049	308983	1	7653.54
white	Finish Group	18439	3089	13-04-2018	10	0.973251185	1175.116	308983	1	8070.63
white	Finish Group	18439	3089	20-04-2018	11	0.982277196	1197.597	308983	1	8348.91
white	Finish Group	18439	3089	27-04-2018	12	0.983343906	1174.102	308983	1	8636.58
white	Finish Group	18439	3089	04-05-2018	13	0.971528037	1130.509	308983	1	9168.93
white	Finish Group	18439	3089	11-05-2018	14	0.975712824	1148.747	308983	1	8509.78
white	Finish Group	18439	3089	18-05-2018	15	0.980307884	1153.05	308983	1	7954.9
white	Finish Group	18439	3089	25-05-2018	16	0.987364584	1187.336	308983	1	8265.03
white	Finish Group	18439	3089	01-06-2018	17	0.987036366	1148.869	308983	1	9037.64
white	Finish Group	18439	3089	08-06-2018	18	0.984902945	1101.918	308983	1	8989.15
white	Finish Group	18439	3089	15-06-2018	19	0.979569393	1055.181	308983	1	8171.45
white	Finish Group	18439	3089	22-06-2018	20	0.968738179	1050.986	308983	1	7896.07
white	Finish Group	18439	3089	29-06-2018	21	0.9567582	1035.335	308983	1	8717.49
white	Finish Group	18439	3089	06-07-2018	22	0.967507359	1047.276	308983	1	7491.2
white	Finish Group	18439	3089	13-07-2018	23	0.967261195	1042.955	308983	1	8805.23
white	Finish Group	18439	3089	20-07-2018	24	0.957496692	1024.611	308983	1	8744.21
white	Finish Group	18439	3089	27-07-2018	25	0.952081085	1019.238	308983	1	8083.42
white	Finish Group	18439	3089	03-08-2018	26	0.952983686	1005.351	308983	1	7878.65
white	Finish Group	18439	3089	10-02-2017	1	0.973839409	1914.997	308984	1	2941.96
white	Finish Group	18439	3089	17-02-2017	2	0.971776192	1977.323	308984	1	2949.64
white	Finish Group	18439	3089	24-02-2017	3	0.971446077	1970.476	308984	1	3014.26
white	Finish Group	18439	3089	03-03-2017	4	0.968722631	1981.57	308984	1	3164.46
white	Finish Group	18439	3089	10-03-2017	5	0.967154586	1937.675	308984	1	3322.4
white	Finish Group	18439	3089	17-03-2017	6	0.966494356	1884.432	308984	1	3099.81
white	Finish Group	18439	3089	24-03-2017	7	0.963028152	1880.8	308984	1	3201.43
white	Finish Group	18439	3089	31-03-2017	8	0.964183553	1858.138	308984	1	3091.4
white	Finish Group	18439	3089	07-04-2017	9	0.958654132	1836.586	308984	1	3068.75
white	Finish Group	18439	3089	14-04-2017	10	0.960816047	1814.818	308984	1	3323.58
white	Finish Group	18439	3089	21-04-2017	11	0.956863422	1850.135	308984	1	3311.02
white	Finish Group	18439	3089	28-04-2017	12	0.952821851	1818.079	308984	1	3506.36
white	Finish Group	18439	3089	05-05-2017	13	0.949770053	1793.962	308984	1	3413.51
white	Finish Group	18439	3089	12-05-2017	14	0.943996381	1813.502	308984	1	3537.09
white	Finish Group	18439	3089	19-05-2017	15	0.955378763	1829.64	308984	1	2757.87
white	Finish Group	18439	3089	26-05-2017	16	0.952162003	1795.906	308984	1	3064.24
white	Finish Group	18439	3089	02-06-2017	17	0.943748938	1763.817	308984	1	3626.77
white	Finish Group	18439	3089	09-06-2017	18	0.944243824	1812.345	308984	1	3444.91
white	Finish Group	18439	3089	16-06-2017	19	0.94630585	1784.408	308984	1	3182.49
white	Finish Group	18439	3089	23-06-2017	20	0.944188964	1796.399	308984	1	3061.02
white	Finish Group	18439	3089	30-06-2017	21	0.945265199	1763.345	308984	1	3560.61
white	Finish Group	18439	3089	07-07-2017	22	0.958616004	1731.577	308984	1	3609.4
white	Finish Group	18439	3089	14-07-2017	23	0.951997041	1712.939	308984	1	3123.7
white	Finish Group	18439	3089	21-07-2017	24	0.947872989	1702.417	308984	1	3088.12
white	Finish Group	18439	3089	28-07-2017	25	0.948615319	1728.407	308984	1	3411.48
white	Finish Group	18439	3089	04-08-2017	26	0.948037952	1692.001	308984	1	3184.44
white	Finish Group	18439	3089	11-08-2017	27	0.945893445	1693.883	308984	1	2695.83
white	Finish Group	18439	3089	18-08-2017	28	0.940367216	1692.957	308984	1	3269.91
white	Finish Group	18439	3089	25-08-2017	29	0.937397899	1680.989	308984	1	2863.9
white	Finish Group	18439	3089	01-09-2017	30	0.934676025	1730.962	308984	1	2983.93
white	Finish Group	18439	3089	08-09-2017	31	0.942099317	1684.85	308984	1	3331.57
white	Finish Group	18439	3089	15-09-2017	32	0.932036632	1685.65	308984	1	3342.06
white	Finish Group	18439	3089	22-09-2017	33	0.919829439	1681.469	308984	1	3276.95
white	Finish Group	18439	3089	29-09-2017	34	0.933213401	1696.257	308984	1	3295.95
white	Finish Group	18439	3089	06-10-2017	35	0.932850963	1687.048	308984	1	2730.52
white	Finish Group	18439	3089	13-10-2017	36	0.936069545	1644.589	308984	1	2826.12
white	Finish Group	18439	3089	20-10-2017	37	0.928901972	1601.062	308984	1	2929.39
white	Finish Group	18439	3089	27-10-2017	38	0.91992191	1555.147	308984	1	2718.4
white	Finish Group	18439	3089	03-11-2017	39	0.90847027	1564.274	308984	1	2457.14
white	Finish Group	18439	3089	10-11-2017	40	0.913248652	1558.563	308984	1	2866.52
white	Finish Group	18439	3089	17-11-2017	41	0.913119669	1585.105	308984	1	2354.77
white	Finish Group	18439	3089	24-11-2017	42	0.918354909	1609.86	308984	1	2250.69
white	Finish Group	18439	3089	01-12-2017	43	0.927197446	1595.362	308984	1	2346.6
white	Finish Group	18439	3089	08-12-2017	44	0.937336526	1577.733	308984	1	2455.78
white	Finish Group	18439	3089	15-12-2017	45	0.926517521	1600.555	308984	1	2382.83
white	Finish Group	18439	3089	22-12-2017	46	0.929065606	1593.561	308984	1	2372.64
white	Finish Group	18439	3089	29-12-2017	47	0.936298879	1601.242	308984	1	1499.13
white	Finish Group	18439	3089	05-01-2018	48	0.932600047	1574.273	308984	1	2117.18
white	Finish Group	18439	3089	12-01-2018	49	0.927997055	1578.656	308984	1	2319.62
white	Finish Group	18439	3089	19-01-2018	50	0.926928503	1595.653	308984	1	2048.98
white	Finish Group	18439	3089	26-01-2018	51	0.927175092	1573.341	308984	1	2448.45
white	Finish Group	18439	3089	02-02-2018	52	0.919777426	1577.788	308984	1	2502.26
white	Finish Group	18439	3089	09-02-2018	1	0.932863191	1659.897	308984	1	2353.02
white	Finish Group	18439	3089	16-02-2018	2	0.955147636	1705.903	308984	1	2573.68
white	Finish Group	18439	3089	23-02-2018	3	0.959994428	1705.328	308984	1	2461.01
white	Finish Group	18439	3089	02-03-2018	4	0.953915401	1742.989	308984	1	2709.03
white	Finish Group	18439	3089	09-03-2018	5	0.945700499	1786.862	308984	1	2610.84
white	Finish Group	18439	3089	16-03-2018	6	0.954079699	1805.283	308984	1	2967.59
white	Finish Group	18439	3089	23-03-2018	7	0.95317606	1783.757	308984	1	2890.99
white	Finish Group	18439	3089	30-03-2018	8	0.953504656	1847.1	308984	1	2315.89
white	Finish Group	18439	3089	06-04-2018	9	0.960733769	1859.038	308984	1	2538.85
white	Finish Group	18439	3089	13-04-2018	10	0.967305691	1877.273	308984	1	2784.27
white	Finish Group	18439	3089	20-04-2018	11	0.934446083	1906.518	308984	1	2587.2
white	Finish Group	18439	3089	27-04-2018	12	0.938964279	1946.323	308984	1	2809.79
white	Finish Group	18439	3089	04-05-2018	13	0.960240875	1912.344	308984	1	2725.14
white	Finish Group	18439	3089	11-05-2018	14	0.963855432	1929.055	308984	1	2726.61
